player_id,wc_overall,position,is_captain,award
POR_1986_ribeiro,53,MID,false,
POR_1986_gomes,74,FWD,false,
POR_1986_aguas,71,FWD,false,
POR_1986_futre,68,FWD,false,
SCO_1986_leighton,70,GK,false,
SCO_1986_rough,56,GK,false,
SCO_1986_goram,55,GK,false,
SCO_1986_albiston,77,DEF,false,
SCO_1986_nicol,77,DEF,false,
SCO_1986_aitken,75,DEF,false,
SCO_1986_mcleish,72,DEF,false,
SCO_1986_miller,71,DEF,false,
SCO_1986_gough,55,DEF,false,
SCO_1986_malpas,55,DEF,false,
SCO_1986_narey,54,DEF,false,
SCO_1986_strachan,81,MID,false,
SCO_1986_mcstay,71,MID,false,
SCO_1986_souness,69,MID,true,
SCO_1986_bett,66,MID,false,
SCO_1986_bannon,53,MID,false,
SCO_1986_nicholas,78,FWD,false,
SCO_1986_archibald,76,FWD,false,
SCO_1986_mcavennie,72,FWD,false,
SCO_1986_cooper,71,FWD,false,
SCO_1986_sharp,71,FWD,false,
SCO_1986_sturrock,54,FWD,false,
KOR_1986_yun_kyo,65,GK,false,
KOR_1986_byung_deuk,62,GK,false,
KOR_1986_yong_hwan,65,DEF,false,
KOR_1986_jong_soo,65,DEF,false,
KOR_1986_min_kook,62,DEF,false,
KOR_1986_kyung_hoon,62,DEF,false,
KOR_1986_byung_ok,62,DEF,false,
KOR_1986_pyung_seok,56,DEF,false,
KOR_1986_young_jeung,56,DEF,false,
KOR_1986_jung_moo,72,MID,false,
KOR_1986_chang_sun,69,MID,true,
KOR_1986_deuk_soo,62,MID,false,
KOR_1986_soo_jin,57,MID,false,
KOR_1986_joo_sung,57,MID,false,
KOR_1986_kwang_rae,56,MID,false,
KOR_1986_sam_soo,56,MID,false,
KOR_1986_bum_kun,88,FWD,false,
KOR_1986_soon_ho,70,FWD,false,
KOR_1986_byung_joo,65,FWD,false,
KOR_1986_jong_boo,62,FWD,false,
KOR_1986_yong_se,62,FWD,false,
KOR_1986_tae_ho,57,FWD,false,
URS_1986_dasayev,75,GK,false,
URS_1986_chanov,74,GK,false,
URS_1986_krakovskiy,56,GK,false,
URS_1986_bubnov,79,DEF,false,
URS_1986_demyanenko,78,DEF,true,
URS_1986_bezsonov,76,DEF,false,
URS_1986_morozov,74,DEF,false,
URS_1986_kuznetsov,72,DEF,false,
URS_1986_chivadze,61,DEF,false,
URS_1986_larionov,57,DEF,false,
URS_1986_belanov,92,MID,false,
URS_1986_rats,80,MID,false,
URS_1986_yakovenko,78,MID,false,
URS_1986_zavarov,75,MID,false,
URS_1986_yaremchuk,74,MID,false,
URS_1986_bal,73,MID,false,
URS_1986_yevtushenko,71,MID,false,
URS_1986_aleinikov,65,MID,false,
URS_1986_litovchenko,59,MID,false,
URS_1986_blokhin,86,FWD,false,
URS_1986_rodionov,80,FWD,false,
URS_1986_protasov,55,FWD,false,
ESP_1986_zubizarreta,80,GK,false,
ESP_1986_urruti,79,GK,false,
ESP_1986_ablanedo,60,GK,false,
ESP_1986_camacho,85,DEF,true,
ESP_1986_gordillo,84,DEF,false,
ESP_1986_maceda,82,DEF,false,
ESP_1986_alberto,82,DEF,false,
ESP_1986_tomas,82,DEF,false,
ESP_1986_chendo,82,DEF,false,
ESP_1986_goikoetxea,82,DEF,false,
ESP_1986_caldere,85,MID,false,
ESP_1986_gallego,85,MID,false,
ESP_1986_victor,82,MID,false,
ESP_1986_carrasco,81,MID,false,
ESP_1986_setien,81,MID,false,
ESP_1986_michel,80,MID,false,
ESP_1986_francisco,77,MID,false,
ESP_1986_senor,68,MID,false,
ESP_1986_butragueno,89,FWD,false,
ESP_1986_salinas,79,FWD,false,
ESP_1986_rincon,76,FWD,false,
ESP_1986_eloy,60,FWD,false,
URU_1986_alvez,78,GK,false,
URU_1986_rodriguez,77,GK,false,
URU_1986_otero,56,GK,false,
URU_1986_pereyra,80,DEF,false,
URU_1986_gutierrez,78,DEF,false,
URU_1986_diogo,78,DEF,false,
URU_1986_rivero,70,DEF,false,
URU_1986_acevedo,61,DEF,false,
URU_1986_vega,59,DEF,false,
URU_1986_batista,56,DEF,false,
URU_1986_barrios,71,MID,true,
URU_1986_santin,71,MID,false,
URU_1986_zalazar,70,MID,false,
URU_1986_bossio,69,MID,false,
URU_1986_saralegui,68,MID,false,
URU_1986_paz,58,MID,false,
URU_1986_francescoli,88,FWD,false,
URU_1986_silva,79,FWD,false,
URU_1986_alzamendi,78,FWD,false,
URU_1986_cabrera,75,FWD,false,
URU_1986_aguilera,73,FWD,false,
URU_1986_ramos,70,FWD,false,
GER_1986_schumacher,87,GK,false,
GER_1986_immel,86,GK,false,
GER_1986_stein,78,GK,false,
GER_1986_brehme,93,DEF,false,
GER_1986_augenthaler,85,DEF,false,
GER_1986_forster,85,DEF,false,
GER_1986_eder,84,DEF,false,
GER_1986_jakobs,79,DEF,false,
GER_1986_briegel,79,DEF,false,
GER_1986_berthold,78,DEF,false,
GER_1986_herget,70,DEF,false,
GER_1986_matthaus,92,MID,false,
GER_1986_magath,81,MID,false,
GER_1986_rolff,81,MID,false,
GER_1986_rahn,80,MID,false,
GER_1986_allgower,77,MID,false,
GER_1986_thon,74,MID,false,
GER_1986_rummenigge,93,FWD,true,
GER_1986_voller,88,FWD,false,
GER_1986_hoene,85,FWD,false,
GER_1986_littbarski,84,FWD,false,
GER_1986_allofs,77,FWD,false,
ARG_1990_goycochea,85,GK,false,
ARG_1990_,79,GK,false,
ARG_1990_cancelarich,75,GK,false,
ARG_1990_ruggeri,87,DEF,false,
ARG_1990_monzon,84,DEF,false,
ARG_1990_simon,83,DEF,false,
ARG_1990_serrizuela,81,DEF,false,
ARG_1990_olarticoechea,81,DEF,false,
ARG_1990_sensini,77,DEF,false,
ARG_1990_lorenzo,74,DEF,false,
ARG_1990_bauza,72,DEF,false,
ARG_1990_fabbri,71,DEF,false,
ARG_1990_maradona,94,MID,true,
ARG_1990_burruchaga,86,MID,false,
ARG_1990_troglio,84,MID,false,
ARG_1990_giusti,82,MID,false,
ARG_1990_batista,82,MID,false,
ARG_1990_basualdo,81,MID,false,
ARG_1990_calderon,84,FWD,false,
ARG_1990_caniggia,83,FWD,false,
ARG_1990_balbo,72,FWD,false,
ARG_1990_dezotti,65,FWD,false,
AUT_1990_lindenberger,57,GK,false,
AUT_1990_konsel,56,GK,false,
AUT_1990_konrad,56,GK,false,
AUT_1990_russ,58,DEF,false,
AUT_1990_pfeffer,54,DEF,false,
AUT_1990_schottel,54,DEF,false,
AUT_1990_aigner,54,DEF,false,
AUT_1990_artner,53,DEF,false,
AUT_1990_pecl,52,DEF,false,
AUT_1990_streiter,52,DEF,false,
AUT_1990_linzmaier,57,MID,false,
AUT_1990_hortnagl,55,MID,false,
AUT_1990_zsak,54,MID,false,
AUT_1990_reisinger,54,MID,false,
AUT_1990_herzog,53,MID,false,
AUT_1990_glatzmayer,52,MID,false,
AUT_1990_baur,52,MID,false,
AUT_1990_polster,79,FWD,true,
AUT_1990_ogris,59,FWD,false,
AUT_1990_keglevits,59,FWD,false,
AUT_1990_rodax,57,FWD,false,
AUT_1990_pfeifenberger,53,FWD,false,
BEL_1990_preud_homme,84,GK,false,
BEL_1990_wilde,74,GK,false,
BEL_1990_bodart,68,GK,false,
BEL_1990_demol,79,DEF,false,
BEL_1990_grun,75,DEF,false,
BEL_1990_plovie,73,DEF,false,
BEL_1990_albert,67,DEF,false,
BEL_1990_wolf,64,DEF,false,
BEL_1990_clijsters,63,DEF,false,
BEL_1990_gerets,62,DEF,true,
BEL_1990_sart,58,DEF,false,
BEL_1990_ceulemans,78,MID,false,
BEL_1990_vervoort,78,MID,false,
BEL_1990_elst,78,MID,false,
BEL_1990_staelens,72,MID,false,
BEL_1990_scifo,70,MID,false,
BEL_1990_versavel,60,MID,false,
BEL_1990_emmers,59,MID,false,
BEL_1990_wilmots,56,MID,false,
BEL_1990_linden,76,FWD,false,
BEL_1990_degryse,75,FWD,false,
BEL_1990_claesen,68,FWD,false,
BRA_1990_taffarel,80,GK,false,
BRA_1990_carlos,74,GK,false,
BRA_1990_acacio,56,GK,false,
BRA_1990_branco,79,DEF,false,
BRA_1990_gomes,78,DEF,true,
BRA_1990_mozer,78,DEF,false,
BRA_1990_jorginho,77,DEF,false,
BRA_1990_rocha,76,DEF,false,
BRA_1990_aldair,74,DEF,false,
BRA_1990_galvao,72,DEF,false,
BRA_1990_mazinho,68,DEF,false,
BRA_1990_valdo,79,MID,false,
BRA_1990_alemao,78,MID,false,
BRA_1990_silas,76,MID,false,
BRA_1990_dunga,73,MID,false,
BRA_1990_tita,60,MID,false,
BRA_1990_bismarck,55,MID,false,
BRA_1990_romario,85,FWD,false,
BRA_1990_careca,82,FWD,false,
BRA_1990_gaucho,77,FWD,false,
BRA_1990_bebeto,75,FWD,false,
BRA_1990_muller,71,FWD,false,
CMR_1990_n_kono,86,GK,false,
CMR_1990_bell,77,GK,false,
CMR_1990_songo_o,72,GK,false,
CMR_1990_tataw,81,DEF,true,
CMR_1990_kunde,81,DEF,false,
CMR_1990_kana_biyik,77,DEF,false,
CMR_1990_n_dip,73,DEF,false,
CMR_1990_ebwelle,73,DEF,false,
CMR_1990_pagal,73,DEF,false,
CMR_1990_massing,67,DEF,false,
CMR_1990_yombi,67,DEF,false,
CMR_1990_m_fede,77,MID,false,
CMR_1990_mbouh,74,MID,false,
CMR_1990_onana,67,MID,false,
CMR_1990_libiih,66,MID,false,
CMR_1990_maboang,66,MID,false,
CMR_1990_makanaky,66,MID,false,
CMR_1990_feutmba,65,MID,false,
CMR_1990_milla,83,FWD,false,
CMR_1990_omam_biyik,77,FWD,false,
CMR_1990_djonkep,74,FWD,false,
CMR_1990_ekeke,73,FWD,false,
COL_1990_higuita,88,GK,false,
COL_1990_nino,55,GK,false,
COL_1990_escobar,72,DEF,false,
COL_1990_herrera,72,DEF,false,
COL_1990_perez,72,DEF,false,
COL_1990_gomez,72,DEF,false,
COL_1990_perea,68,DEF,false,
COL_1990_cassiani,66,DEF,false,
COL_1990_hoyos,60,DEF,false,
COL_1990_mendoza,56,DEF,false,
COL_1990_cabrera,56,DEF,false,
COL_1990_valderrama,88,MID,true,
COL_1990_fajardo,70,MID,false,
COL_1990_alvarez,69,MID,false,
COL_1990_villa,69,MID,false,
COL_1990_redin,68,MID,false,
COL_1990_rincon,62,MID,false,
COL_1990_gomez_2,56,MID,false,
COL_1990_iguaran,60,FWD,false,
COL_1990_estrada,57,FWD,false,
COL_1990_hernandez,56,FWD,false,
COL_1990_guerrero,52,FWD,false,
CRC_1990_conejo,81,GK,false,
CRC_1990_segura,78,GK,false,
CRC_1990_barrantes,60,GK,false,
CRC_1990_flores,78,DEF,true,
CRC_1990_obando,77,DEF,false,
CRC_1990_marin,75,DEF,false,
CRC_1990_quesada,75,DEF,false,
CRC_1990_jara,74,DEF,false,
CRC_1990_montero,70,DEF,false,
CRC_1990_brenes,70,DEF,false,
CRC_1990_marchena,60,DEF,false,
CRC_1990_cayasso,74,MID,false,
CRC_1990_chaves,71,MID,false,
CRC_1990_ramirez,70,MID,false,
CRC_1990_guimaraes,70,MID,false,
CRC_1990_davis,70,MID,false,
CRC_1990_chavarria,65,MID,false,
CRC_1990_gomez,60,MID,false,
CRC_1990_myers,58,MID,false,
CRC_1990_medford,70,FWD,false,
CRC_1990_jara_2,67,FWD,false,
CRC_1990_jaikel,67,FWD,false,
TCH_1990_miklosko,78,GK,false,
TCH_1990_stejskal,61,GK,false,
TCH_1990_paluch,58,GK,false,
TCH_1990_kubik,81,DEF,false,
TCH_1990_straka,76,DEF,false,
TCH_1990_kadlec,64,DEF,false,
TCH_1990_bielik,63,DEF,false,
TCH_1990_fieber,63,DEF,false,
TCH_1990_kocian,59,DEF,false,
TCH_1990_kinier,59,DEF,false,
TCH_1990_hasek,74,MID,true,
TCH_1990_bilek,72,MID,false,
TCH_1990_chovanec,66,MID,false,
TCH_1990_moravcik,62,MID,false,
TCH_1990_weiss,62,MID,false,
TCH_1990_nemecek,60,MID,false,
TCH_1990_nemec,58,MID,false,
TCH_1990_skuhravy,85,FWD,false,
TCH_1990_griga,77,FWD,false,
TCH_1990_luhovy,69,FWD,false,
TCH_1990_knoflicek,67,FWD,false,
TCH_1990_hyravy,60,FWD,false,
EGY_1990_shobair,72,GK,false,
EGY_1990_el_batal,70,GK,false,
EGY_1990_taher,57,GK,false,
EGY_1990_hassan,77,DEF,false,
EGY_1990_yassin,72,DEF,false,
EGY_1990_ramzy,65,DEF,false,
EGY_1990_yakan,63,DEF,false,
EGY_1990_kasem,63,DEF,false,
EGY_1990_ramzy_2,57,DEF,false,
EGY_1990_abouzeid,70,MID,false,
EGY_1990_maihoub,69,MID,false,
EGY_1990_abdel_hamid,65,MID,true,
EGY_1990_orabi,65,MID,false,
EGY_1990_abdelghani,65,MID,false,
EGY_1990_youssef,58,MID,false,
EGY_1990_tolba,57,MID,false,
EGY_1990_soliman,57,MID,false,
EGY_1990_eid,56,MID,false,
EGY_1990_hassan_2,73,FWD,false,
EGY_1990_rahman,69,FWD,false,
EGY_1990_shawky,65,FWD,false,
EGY_1990_el_kass,58,FWD,false,
ENG_1990_shilton,88,GK,false,
ENG_1990_woods,81,GK,false,
ENG_1990_,66,GK,false,
ENG_1990_dorigo,85,DEF,false,
ENG_1990_butcher,85,DEF,false,
ENG_1990_stevens,84,DEF,false,
ENG_1990_pearce,81,DEF,false,
ENG_1990_walker,80,DEF,false,
ENG_1990_wright,77,DEF,false,
ENG_1990_parker,63,DEF,false,
ENG_1990_robson,88,MID,true,
ENG_1990_barnes,85,MID,false,
ENG_1990_webb,84,MID,false,
ENG_1990_platt,84,MID,false,
ENG_1990_mcmahon,83,MID,false,
ENG_1990_gascoigne,83,MID,false,
ENG_1990_waddle,80,MID,false,
ENG_1990_steven,79,MID,false,
ENG_1990_hodge,78,MID,false,
ENG_1990_lineker,91,FWD,false,
ENG_1990_beardsley,85,FWD,false,
ENG_1990_bull,69,FWD,false,
ITA_1990_zenga,86,GK,false,
ITA_1990_pagliuca,82,GK,false,
ITA_1990_tacconi,74,GK,false,
ITA_1990_maldini,88,DEF,false,
ITA_1990_baresi,88,DEF,false,
ITA_1990_bergomi,88,DEF,true,
ITA_1990_ferri,85,DEF,false,
ITA_1990_agostini,84,DEF,false,
ITA_1990_ferrara,78,DEF,false,
ITA_1990_vierchowod,77,DEF,false,
ITA_1990_donadoni,85,MID,false,
ITA_1990_ancelotti,84,MID,false,
ITA_1990_giannini,84,MID,false,
ITA_1990_marocchi,83,MID,false,
ITA_1990_berti,82,MID,false,
ITA_1990_napoli,77,MID,false,
ITA_1990_schillaci,98,FWD,false,golden_ball|golden_boot
ITA_1990_baggio,90,FWD,false,
ITA_1990_vialli,88,FWD,false,
ITA_1990_serena,85,FWD,false,
ITA_1990_carnevale,80,FWD,false,
ITA_1990_mancini,72,FWD,false,
NED_1990_breukelen,80,GK,false,
NED_1990_menzo,79,GK,false,
NED_1990_hiele,73,GK,false,
NED_1990_koeman,84,DEF,false,
NED_1990_blind,78,DEF,false,
NED_1990_tiggelen,78,DEF,false,
NED_1990_rutjes,60,DEF,false,
NED_1990_aerle,59,DEF,false,
NED_1990_fraser,57,DEF,false,
NED_1990_gullit,91,MID,true,
NED_1990_rijkaard,82,MID,false,
NED_1990_wouters,80,MID,false,
NED_1990_winter,78,MID,false,
NED_1990_witschge,76,MID,false,
NED_1990_vanenburg,59,MID,false,
NED_1990_koeman_2,58,MID,false,
NED_1990_basten,92,FWD,false,
NED_1990_schip,79,FWD,false,
NED_1990_roy,75,FWD,false,
NED_1990_gillhaus,70,FWD,false,
NED_1990_kieft,65,FWD,false,
NED_1990_loen,58,FWD,false,
IRL_1990_bonner,79,GK,false,
IRL_1990_peyton,59,GK,false,
IRL_1990_o_leary,82,DEF,false,
IRL_1990_staunton,82,DEF,false,
IRL_1990_hughton,78,DEF,false,
IRL_1990_mcgrath,77,DEF,false,
IRL_1990_morris,76,DEF,false,
IRL_1990_moran,72,DEF,false,
IRL_1990_mccarthy,71,DEF,true,
IRL_1990_houghton,85,MID,false,
IRL_1990_whelan,82,MID,false,
IRL_1990_sheedy,79,MID,false,
IRL_1990_townsend,61,MID,false,
IRL_1990_sheridan,59,MID,false,
IRL_1990_mcloughlin,59,MID,false,
IRL_1990_quinn,82,FWD,false,
IRL_1990_aldridge,76,FWD,false,
IRL_1990_cascarino,75,FWD,false,
IRL_1990_kelly,73,FWD,false,
IRL_1990_stapleton,72,FWD,false,
IRL_1990_byrne,61,FWD,false,
IRL_1990_slaven,58,FWD,false,
ROU_1990_lung,73,GK,true,
ROU_1990_stelea,72,GK,false,
ROU_1990_liliac,55,GK,false,
ROU_1990_rednic,74,DEF,false,
ROU_1990_klein,74,DEF,false,
ROU_1990_andone,72,DEF,false,
ROU_1990_sandoi,59,DEF,false,
ROU_1990_popescu,58,DEF,false,
ROU_1990_popescu_2,55,DEF,false,
ROU_1990_hagi,84,MID,false,
ROU_1990_sabau,72,MID,false,
ROU_1990_lupu,70,MID,false,
ROU_1990_timofte,69,MID,false,
ROU_1990_mateut,68,MID,false,
ROU_1990_lupescu,66,MID,false,
ROU_1990_muzsnay,58,MID,false,
ROU_1990_rotariu,56,MID,false,
ROU_1990_lacatus,70,FWD,false,
ROU_1990_balint,68,FWD,false,
ROU_1990_raducioiu,63,FWD,false,
ROU_1990_camataru,62,FWD,false,
ROU_1990_dumitrescu,58,FWD,false,
SCO_1990_leighton,79,GK,false,
SCO_1990_goram,54,GK,false,
SCO_1990_gunn,53,GK,false,
SCO_1990_gillespie,75,DEF,false,
SCO_1990_aitken,74,DEF,true,
SCO_1990_gough,73,DEF,false,
SCO_1990_mcleish,69,DEF,false,
SCO_1990_mckimmie,66,DEF,false,
SCO_1990_malpas,58,DEF,false,
SCO_1990_mcpherson,56,DEF,false,
SCO_1990_levein,54,DEF,false,
SCO_1990_mccall,76,MID,false,
SCO_1990_macleod,75,MID,false,
SCO_1990_mcstay,73,MID,false,
SCO_1990_bett,66,MID,false,
SCO_1990_mcallister,64,MID,false,
SCO_1990_collins,53,MID,false,
SCO_1990_mcinally,78,FWD,false,
SCO_1990_johnston,77,FWD,false,
SCO_1990_durie,74,FWD,false,
SCO_1990_mccoist,74,FWD,false,
SCO_1990_fleck,55,FWD,false,
KOR_1990_in_young,66,GK,false,
KOR_1990_gi_dong,62,GK,false,
KOR_1990_poong_joo,62,GK,false,
KOR_1990_yong_hwan,69,DEF,true,
KOR_1990_kyung_hoon,68,DEF,false,
KOR_1990_myung_bo,62,DEF,false,
KOR_1990_kang_hee,62,DEF,false,
KOR_1990_jong_soo,62,DEF,false,
KOR_1990_deok_yeo,57,DEF,false,
KOR_1990_sang_bum,57,DEF,false,
KOR_1990_min_kook,56,DEF,false,
KOR_1990_kwan,66,MID,false,
KOR_1990_heung_sil,66,MID,false,
KOR_1990_young_jin,66,MID,false,
KOR_1990_joo_sung,62,MID,false,
KOR_1990_soo_jin,57,MID,false,
KOR_1990_soon_ho,73,FWD,false,
KOR_1990_tae_ho,68,FWD,false,
KOR_1990_hae_won,62,FWD,false,
KOR_1990_byung_joo,57,FWD,false,
KOR_1990_sun_hong,57,FWD,false,
KOR_1990_sang_yoon,57,FWD,false,
URS_1990_dasayev,75,GK,true,
URS_1990_uvarov,71,GK,false,
URS_1990_chanov,70,GK,false,
URS_1990_gorlukovich,77,DEF,false,
URS_1990_demyanenko,75,DEF,false,
URS_1990_kuznetsov,75,DEF,false,
URS_1990_bezsonov,73,DEF,false,
URS_1990_fokin,71,DEF,false,
URS_1990_tsveiba,70,DEF,false,
URS_1990_khidiyatullin,59,DEF,false,
URS_1990_zavarov,82,MID,false,
URS_1990_aleinikov,79,MID,false,
URS_1990_lytovchenko,75,MID,false,
URS_1990_rats,73,MID,false,
URS_1990_yaremchuk,72,MID,false,
URS_1990_broshin,72,MID,false,
URS_1990_borodyuk,71,MID,false,
URS_1990_shalimov,69,MID,false,
URS_1990_zygmantovich,62,MID,false,
URS_1990_protasov,74,FWD,false,
URS_1990_dobrovolski,72,FWD,false,
URS_1990_lyutyi,71,FWD,false,
ESP_1990_zubizarreta,85,GK,false,
ESP_1990_ochotorena,73,GK,false,
ESP_1990_ablanedo,56,GK,false,
ESP_1990_sanchis,81,DEF,false,
ESP_1990_chendo,79,DEF,false,
ESP_1990_andrinua,78,DEF,false,
ESP_1990_gorriz,76,DEF,false,
ESP_1990_jimenez,75,DEF,false,
ESP_1990_flores,73,DEF,false,
ESP_1990_alkorta,71,DEF,false,
ESP_1990_michel,89,MID,false,
ESP_1990_hierro,86,MID,false,
ESP_1990_vazquez,80,MID,false,
ESP_1990_roberto,79,MID,false,
ESP_1990_bakero,78,MID,false,
ESP_1990_paz,75,MID,false,
ESP_1990_fernando,70,MID,false,
ESP_1990_villarroya,56,MID,false,
ESP_1990_butragueno,88,FWD,true,
ESP_1990_salinas,85,FWD,false,
ESP_1990_manolo,78,FWD,false,
ESP_1990_pardeza,56,FWD,false,
SWE_1990_ravelli,73,GK,false,
SWE_1990_eriksson,63,GK,false,
SWE_1990_andersson,56,GK,false,
SWE_1990_hysen,82,DEF,true,
SWE_1990_larsson,78,DEF,false,
SWE_1990_ljung,68,DEF,false,
SWE_1990_nilsson,60,DEF,false,
SWE_1990_gren,55,DEF,false,
SWE_1990_eriksson_2,53,DEF,false,
SWE_1990_stromberg,76,MID,false,
SWE_1990_thern,72,MID,false,
SWE_1990_engqvist,67,MID,false,
SWE_1990_schwarz,66,MID,false,
SWE_1990_nilsson_2,66,MID,false,
SWE_1990_nyhlen,63,MID,false,
SWE_1990_ingesson,55,MID,false,
SWE_1990_limpar,54,MID,false,
SWE_1990_jansson,53,MID,false,
SWE_1990_pettersson,76,FWD,false,
SWE_1990_magnusson,70,FWD,false,
SWE_1990_brolin,63,FWD,false,
SWE_1990_ekstrom,60,FWD,false,
UNI_1990_musabah,74,GK,false,
UNI_1990_musa,71,GK,false,
UNI_1990_hassan,65,GK,false,
UNI_1990_salim,71,DEF,false,
UNI_1990_ghanim,66,DEF,false,
UNI_1990_al_haddad,66,DEF,false,
UNI_1990_ghanim_2,62,DEF,false,
UNI_1990_meer,62,DEF,false,
UNI_1990_meer_2,62,DEF,false,
UNI_1990_hussain,62,DEF,false,
UNI_1990_mohamed,56,DEF,false,
UNI_1990_sultan,68,MID,false,
UNI_1990_ismail,62,MID,false,
UNI_1990_jumaa,62,MID,false,
UNI_1990_mohamed_2,57,MID,false,
UNI_1990_abdulrahman,56,MID,false,
UNI_1990_khamees,56,MID,false,
UNI_1990_khamees_2,66,FWD,true,
UNI_1990_mohamed_3,62,FWD,false,
UNI_1990_talyani,57,FWD,false,
UNI_1990_ghuloum,57,FWD,false,
UNI_1990_bakheet,57,FWD,false,
UNI_1990_meola,66,GK,false,
UNI_1990_vanole,63,GK,false,
UNI_1990_keller,57,GK,false,
UNI_1990_windischmann,74,DEF,true,
UNI_1990_doyle,66,DEF,false,
UNI_1990_trittschuh,63,DEF,false,
UNI_1990_banks,63,DEF,false,
UNI_1990_armstrong,63,DEF,false,
UNI_1990_bliss,57,DEF,false,
UNI_1990_balboa,57,DEF,false,
UNI_1990_krumpe,57,DEF,false,
UNI_1990_caligiuri,70,MID,false,
UNI_1990_harkes,69,MID,false,
UNI_1990_stollmeyer,66,MID,false,
UNI_1990_ramos,63,MID,false,
UNI_1990_henderson,57,MID,false,
UNI_1990_covone,57,MID,false,
UNI_1990_murray,70,FWD,false,
UNI_1990_vermes,67,FWD,false,
UNI_1990_eichmann,63,FWD,false,
UNI_1990_sullivan,63,FWD,false,
UNI_1990_wynalda,56,FWD,false,
URU_1990_alvez,73,GK,false,
URU_1990_pereira,72,GK,false,
URU_1990_zeoli,57,GK,false,
URU_1990_leon,78,DEF,false,
URU_1990_saldanha,73,DEF,false,
URU_1990_dominguez,68,DEF,false,
URU_1990_revelez,68,DEF,false,
URU_1990_gutierrez,64,DEF,false,
URU_1990_herrera,60,DEF,false,
URU_1990_bengoechea,76,MID,false,
URU_1990_perdomo,72,MID,false,
URU_1990_correa,70,MID,false,
URU_1990_ostolaza,69,MID,false,
URU_1990_castro,69,MID,false,
URU_1990_paz,68,MID,false,
URU_1990_pereira_2,57,MID,false,
URU_1990_francescoli,77,FWD,true,
URU_1990_sosa,75,FWD,false,
URU_1990_fonseca,70,FWD,false,
URU_1990_aguilera,70,FWD,false,
URU_1990_martinez,58,FWD,false,
URU_1990_alzamendi,55,FWD,false,
GER_1990_illgner,89,GK,false,
GER_1990_aumann,88,GK,false,
GER_1990_kopke,82,GK,false,
GER_1990_brehme,95,DEF,false,
GER_1990_kohler,87,DEF,false,
GER_1990_reuter,87,DEF,false,
GER_1990_pflugler,87,DEF,false,
GER_1990_augenthaler,86,DEF,false,
GER_1990_berthold,84,DEF,false,
GER_1990_buchwald,82,DEF,false,
GER_1990_steiner,77,DEF,false,
GER_1990_matthaus,96,MID,true,
GER_1990_thon,87,MID,false,
GER_1990_moller,85,MID,false,
GER_1990_littbarski,84,MID,false,
GER_1990_bein,83,MID,false,
GER_1990_hermann,80,MID,false,
GER_1990_ha_ler,78,MID,false,
GER_1990_klinsmann,90,FWD,false,
GER_1990_voller,88,FWD,false,
GER_1990_mill,84,FWD,false,
GER_1990_riedle,79,FWD,false,
YUG_1990_ivkovic,77,GK,false,
YUG_1990_omerovic,61,GK,false,
YUG_1990_lekovic,60,GK,false,
YUG_1990_jozic,78,DEF,false,
YUG_1990_panadic,70,DEF,false,
YUG_1990_baljic,64,DEF,false,
YUG_1990_hadzibegic,63,DEF,false,
YUG_1990_stanojkovic,63,DEF,false,
YUG_1990_vulic,63,DEF,false,
YUG_1990_spasic,62,DEF,false,
YUG_1990_susic,83,MID,false,
YUG_1990_stojkovic,77,MID,false,
YUG_1990_katanec,73,MID,false,
YUG_1990_prosinecki,72,MID,false,
YUG_1990_savicevic,69,MID,false,
YUG_1990_sabanadzovic,69,MID,false,
YUG_1990_jarni,69,MID,false,
YUG_1990_brnovic,60,MID,false,
YUG_1990_vujovic,83,FWD,true,
YUG_1990_pancev,73,FWD,false,
YUG_1990_boksic,68,FWD,false,
YUG_1990_suker,68,FWD,false,
ARG_1994_goycochea,81,GK,false,
ARG_1994_islas,80,GK,false,
ARG_1994_scoponi,54,GK,false,
ARG_1994_ruggeri,80,DEF,false,
ARG_1994_diaz,77,DEF,false,
ARG_1994_sensini,70,DEF,false,
ARG_1994_vazquez,69,DEF,false,
ARG_1994_borelli,59,DEF,false,
ARG_1994_caceres,57,DEF,false,
ARG_1994_chamot,56,DEF,false,
ARG_1994_maradona,91,MID,true,
ARG_1994_rodriguez,81,MID,false,
ARG_1994_simeone,78,MID,false,
ARG_1994_ortega,73,MID,false,
ARG_1994_mancuso,73,MID,false,
ARG_1994_perez,72,MID,false,
ARG_1994_basualdo,62,MID,false,
ARG_1994_redondo,55,MID,false,
ARG_1994_batistuta,83,FWD,false,
ARG_1994_caniggia,80,FWD,false,
ARG_1994_balbo,80,FWD,false,
ARG_1994_bello,56,FWD,false,
BEL_1994_preud_homme,87,GK,false,golden_glove
BEL_1994_wilde,74,GK,false,
BEL_1994_verlinden,72,GK,false,
BEL_1994_albert,84,DEF,false,
BEL_1994_borkelmans,76,DEF,false,
BEL_1994_grun,76,DEF,true,
BEL_1994_medved,75,DEF,false,
BEL_1994_wolf,71,DEF,false,
BEL_1994_renier,70,DEF,false,
BEL_1994_meir,58,DEF,false,
BEL_1994_smidts,57,DEF,false,
BEL_1994_emmers,78,MID,false,
BEL_1994_elst,77,MID,false,
BEL_1994_scifo,76,MID,false,
BEL_1994_boffin,75,MID,false,
BEL_1994_staelens,73,MID,false,
BEL_1994_heyden,71,MID,false,
BEL_1994_wilmots,71,MID,false,
